,comparison,doi,metric,score_earned,score_total
4091,http://orkg.org/orkg/resource/R176017,10.48366/r176017,FsF-R1.2-01M,1,2
4092,http://orkg.org/orkg/resource/R176017,10.48366/r176017,FsF-R1.3-01M,0,1
4093,http://orkg.org/orkg/resource/R176017,10.48366/r176017,FsF-R1.3-02D,0,1
4094,http://orkg.org/orkg/resource/R176017,10.48366/r176017,FsF-A1-03D,0,1
4095,http://orkg.org/orkg/resource/R176017,10.48366/r176017,FsF-A1-02M,1,1
4096,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-F1-01D,1,1
4097,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-F1-02D,1,1
4098,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-F2-01M,2,2
4099,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-F3-01M,0,1
4100,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-F4-01M,2,2
4101,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-A1-01M,0,1
4102,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-I1-01M,1,2
4103,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-I2-01M,0,1
4104,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-I3-01M,0,1
4105,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-R1-01MD,1,4
4106,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-R1.1-01M,2,2
4107,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-R1.2-01M,1,2
4108,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-R1.3-01M,0,1
4109,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-R1.3-02D,0,1
4110,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-A1-03D,0,1
4111,http://orkg.org/orkg/resource/R176038,10.48366/r176038,FsF-A1-02M,1,1
4112,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-F1-01D,1,1
4113,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-F1-02D,1,1
4114,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-F2-01M,2,2
4115,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-F3-01M,0,1
4116,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-F4-01M,2,2
4117,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-A1-01M,0,1
4118,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-I1-01M,1,2
4119,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-I2-01M,0,1
4120,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-I3-01M,0,1
4121,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-R1-01MD,1,4
4122,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-R1.1-01M,2,2
4123,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-R1.2-01M,1,2
4124,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-R1.3-01M,0,1
4125,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-R1.3-02D,0,1
4126,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-A1-03D,0,1
4127,http://orkg.org/orkg/resource/R178188,10.48366/r178188,FsF-A1-02M,1,1
4128,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-F1-01D,1,1
4129,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-F1-02D,1,1
4130,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-F2-01M,2,2
4131,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-F3-01M,0,1
4132,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-F4-01M,2,2
4133,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-A1-01M,0,1
4134,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-I1-01M,1,2
4135,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-I2-01M,0,1
4136,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-I3-01M,0,1
4137,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-R1-01MD,1,4
4138,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-R1.1-01M,2,2
4139,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-R1.2-01M,1,2
4140,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-R1.3-01M,0,1
4141,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-R1.3-02D,0,1
4142,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-A1-03D,0,1
4143,http://orkg.org/orkg/resource/R178201,10.48366/r178201,FsF-A1-02M,1,1
4144,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-F1-01D,1,1
4145,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-F1-02D,1,1
4146,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-F2-01M,2,2
4147,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-F3-01M,0,1
4148,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-F4-01M,2,2
4149,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-A1-01M,0,1
4150,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-I1-01M,1,2
4151,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-I2-01M,0,1
4152,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-I3-01M,0,1
4153,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-R1-01MD,1,4
4154,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-R1.1-01M,2,2
4155,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-R1.2-01M,1,2
4156,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-R1.3-01M,0,1
4157,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-R1.3-02D,0,1
4158,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-A1-03D,0,1
4159,http://orkg.org/orkg/resource/R178450,10.48366/r178450,FsF-A1-02M,1,1
4160,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-F1-01D,1,1
4161,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-F1-02D,1,1
4162,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-F2-01M,2,2
4163,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-F3-01M,0,1
4164,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-F4-01M,2,2
4165,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-A1-01M,0,1
4166,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-I1-01M,1,2
4167,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-I2-01M,0,1
4168,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-I3-01M,0,1
4169,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-R1-01MD,1,4
4170,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-R1.1-01M,2,2
4171,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-R1.2-01M,1,2
4172,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-R1.3-01M,0,1
4173,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-R1.3-02D,0,1
4174,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-A1-03D,0,1
4175,http://orkg.org/orkg/resource/R178479,10.48366/r178479,FsF-A1-02M,1,1
4176,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-F1-01D,1,1
4177,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-F1-02D,1,1
4178,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-F2-01M,2,2
4179,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-F3-01M,0,1
4180,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-F4-01M,2,2
4181,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-A1-01M,0,1
4182,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-I1-01M,1,2
4183,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-I2-01M,0,1
4184,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-I3-01M,0,1
4185,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-R1-01MD,1,4
4186,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-R1.1-01M,2,2
4187,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-R1.2-01M,1,2
4188,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-R1.3-01M,0,1
4189,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-R1.3-02D,0,1
4190,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-A1-03D,0,1
4191,http://orkg.org/orkg/resource/R186111,10.48366/r186111,FsF-A1-02M,1,1
4192,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-F1-01D,1,1
4193,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-F1-02D,1,1
4194,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-F2-01M,2,2
4195,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-F3-01M,0,1
4196,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-F4-01M,2,2
4197,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-A1-01M,0,1
4198,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-I1-01M,1,2
4199,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-I2-01M,0,1
4200,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-I3-01M,0,1
4201,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-R1-01MD,1,4
4202,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-R1.1-01M,2,2
4203,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-R1.2-01M,1,2
4204,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-R1.3-01M,0,1
4205,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-R1.3-02D,0,1
4206,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-A1-03D,0,1
4207,http://orkg.org/orkg/resource/R187049,10.48366/r187049,FsF-A1-02M,1,1
4208,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-F1-01D,1,1
4209,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-F1-02D,1,1
4210,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-F2-01M,2,2
4211,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-F3-01M,0,1
4212,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-F4-01M,2,2
4213,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-A1-01M,0,1
4214,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-I1-01M,1,2
4215,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-I2-01M,0,1
4216,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-I3-01M,0,1
4217,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-R1-01MD,1,4
4218,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-R1.1-01M,2,2
4219,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-R1.2-01M,1,2
4220,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-R1.3-01M,0,1
4221,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-R1.3-02D,0,1
4222,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-A1-03D,0,1
4223,http://orkg.org/orkg/resource/R193278,10.48366/r193278,FsF-A1-02M,1,1
4224,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-F1-01D,1,1
4225,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-F1-02D,1,1
4226,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-F2-01M,2,2
4227,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-F3-01M,0,1
4228,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-F4-01M,2,2
4229,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-A1-01M,0,1
4230,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-I1-01M,1,2
4231,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-I2-01M,0,1
4232,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-I3-01M,0,1
4233,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-R1-01MD,1,4
4234,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-R1.1-01M,2,2
4235,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-R1.2-01M,1,2
4236,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-R1.3-01M,0,1
4237,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-R1.3-02D,0,1
4238,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-A1-03D,0,1
4239,http://orkg.org/orkg/resource/R193463,10.48366/r193463,FsF-A1-02M,1,1
4240,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-F1-01D,1,1
4241,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-F1-02D,1,1
4242,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-F2-01M,2,2
4243,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-F3-01M,0,1
4244,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-F4-01M,2,2
4245,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-A1-01M,0,1
4246,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-I1-01M,1,2
4247,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-I2-01M,0,1
4248,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-I3-01M,0,1
4249,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-R1-01MD,1,4
4250,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-R1.1-01M,2,2
4251,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-R1.2-01M,1,2
4252,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-R1.3-01M,0,1
4253,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-R1.3-02D,0,1
4254,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-A1-03D,0,1
4255,http://orkg.org/orkg/resource/R201854,10.48366/r201854,FsF-A1-02M,1,1
4256,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-F1-01D,1,1
4257,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-F1-02D,1,1
4258,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-F2-01M,2,2
4259,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-F3-01M,0,1
4260,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-F4-01M,2,2
4261,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-A1-01M,0,1
4262,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-I1-01M,1,2
4263,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-I2-01M,0,1
4264,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-I3-01M,0,1
4265,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-R1-01MD,1,4
4266,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-R1.1-01M,2,2
4267,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-R1.2-01M,1,2
4268,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-R1.3-01M,0,1
4269,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-R1.3-02D,0,1
4270,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-A1-03D,0,1
4271,http://orkg.org/orkg/resource/R204080,10.48366/r204080,FsF-A1-02M,1,1
4272,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-F1-01D,1,1
4273,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-F1-02D,1,1
4274,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-F2-01M,2,2
4275,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-F3-01M,0,1
4276,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-F4-01M,2,2
4277,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-A1-01M,0,1
4278,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-I1-01M,1,2
4279,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-I2-01M,0,1
4280,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-I3-01M,0,1
4281,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-R1-01MD,1,4
4282,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-R1.1-01M,2,2
4283,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-R1.2-01M,1,2
4284,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-R1.3-01M,0,1
4285,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-R1.3-02D,0,1
4286,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-A1-03D,0,1
4287,http://orkg.org/orkg/resource/R288015,10.48366/r288015,FsF-A1-02M,1,1
4288,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-F1-01D,1,1
4289,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-F1-02D,1,1
4290,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-F2-01M,1,2
4291,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-F3-01M,0,1
4292,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-F4-01M,2,2
4293,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-A1-01M,0,1
4294,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-I1-01M,1,2
4295,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-I2-01M,0,1
4296,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-I3-01M,0,1
4297,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-R1-01MD,1,4
4298,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-R1.1-01M,2,2
4299,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-R1.2-01M,1,2
4300,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-R1.3-01M,0,1
4301,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-R1.3-02D,0,1
4302,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-A1-03D,0,1
4303,http://orkg.org/orkg/resource/R288016,10.48366/r288016,FsF-A1-02M,1,1
4304,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-F1-01D,1,1
4305,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-F1-02D,1,1
4306,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-F2-01M,2,2
4307,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-F3-01M,0,1
4308,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-F4-01M,2,2
4309,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-A1-01M,0,1
4310,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-I1-01M,1,2
4311,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-I2-01M,0,1
4312,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-I3-01M,0,1
4313,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-R1-01MD,1,4
4314,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-R1.1-01M,2,2
4315,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-R1.2-01M,1,2
4316,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-R1.3-01M,0,1
4317,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-R1.3-02D,0,1
4318,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-A1-03D,0,1
4319,http://orkg.org/orkg/resource/R288017,10.48366/r288017,FsF-A1-02M,1,1
4320,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-F1-01D,1,1
4321,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-F1-02D,1,1
4322,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-F2-01M,2,2
4323,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-F3-01M,0,1
4324,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-F4-01M,2,2
4325,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-A1-01M,0,1
4326,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-I1-01M,1,2
4327,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-I2-01M,0,1
4328,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-I3-01M,0,1
4329,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-R1-01MD,1,4
4330,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-R1.1-01M,2,2
4331,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-R1.2-01M,1,2
4332,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-R1.3-01M,0,1
4333,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-R1.3-02D,0,1
4334,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-A1-03D,0,1
4335,http://orkg.org/orkg/resource/R288018,10.48366/r288018,FsF-A1-02M,1,1
4336,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-F1-01D,1,1
4337,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-F1-02D,1,1
4338,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-F2-01M,2,2
4339,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-F3-01M,0,1
4340,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-F4-01M,2,2
4341,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-A1-01M,0,1
4342,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-I1-01M,1,2
4343,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-I2-01M,0,1
4344,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-I3-01M,0,1
4345,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-R1-01MD,1,4
4346,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-R1.1-01M,2,2
4347,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-R1.2-01M,1,2
4348,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-R1.3-01M,0,1
4349,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-R1.3-02D,0,1
4350,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-A1-03D,0,1
4351,http://orkg.org/orkg/resource/R288019,10.48366/r288019,FsF-A1-02M,1,1
4352,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-F1-01D,1,1
4353,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-F1-02D,1,1
4354,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-F2-01M,2,2
4355,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-F3-01M,0,1
4356,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-F4-01M,2,2
4357,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-A1-01M,0,1
4358,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-I1-01M,1,2
4359,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-I2-01M,0,1
4360,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-I3-01M,0,1
4361,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-R1-01MD,1,4
4362,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-R1.1-01M,2,2
4363,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-R1.2-01M,1,2
4364,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-R1.3-01M,0,1
4365,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-R1.3-02D,0,1
4366,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-A1-03D,0,1
4367,http://orkg.org/orkg/resource/R288020,10.48366/r288020,FsF-A1-02M,1,1
4368,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-F1-01D,1,1
4369,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-F1-02D,1,1
4370,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-F2-01M,2,2
4371,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-F3-01M,0,1
4372,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-F4-01M,2,2
4373,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-A1-01M,0,1
4374,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-I1-01M,1,2
4375,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-I2-01M,0,1
4376,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-I3-01M,0,1
4377,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-R1-01MD,1,4
4378,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-R1.1-01M,2,2
4379,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-R1.2-01M,1,2
4380,http://orkg.org/orkg/resource/R288021,10.48366/r288021,FsF-R1.3-01M,0,1
